city,datetime,date,precip_inches,Tair
Middlebury,2019-10-05T02:16:00Z,2019-10-04,0.030000000000000002,3.333333333333333
Middlebury,2019-10-05T02:35:00Z,2019-10-04,0.030000000000000002,2.2222222222222223
Middlebury,2019-10-05T02:36:00Z,2019-10-04,0.030000000000000002,2.2222222222222223
Middlebury,2019-10-05T02:58:00Z,2019-10-04,0.030000000000000002,2.2222222222222223
Middlebury,2019-10-05T03:15:00Z,2019-10-04,0.030000000000000002,1.6666666666666665
Middlebury,2019-10-05T03:35:00Z,2019-10-04,0.030000000000000002,1.6666666666666665
Middlebury,2019-10-05T03:36:00Z,2019-10-04,0.030000000000000002,1.6666666666666665
Middlebury,2019-10-05T03:56:00Z,2019-10-04,0.030000000000000002,1.6666666666666665
Middlebury,2019-10-05T04:18:00Z,2019-10-05,0.030000000000000002,1.1111111111111112
Middlebury,2019-10-05T04:36:00Z,2019-10-05,0.030000000000000002,1.1111111111111112
Middlebury,2019-10-05T04:56:00Z,2019-10-05,0.030000000000000002,0.5555555555555556
Middlebury,2019-10-05T05:15:00Z,2019-10-05,0.030000000000000002,0.5555555555555556
Middlebury,2019-10-05T05:35:00Z,2019-10-05,0.030000000000000002,0.5555555555555556
Middlebury,2019-10-05T05:57:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T06:15:00Z,2019-10-05,0.030000000000000002,0.5555555555555556
Middlebury,2019-10-05T06:35:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T06:36:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T06:59:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T07:17:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T07:35:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T07:56:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T08:15:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T08:19:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T08:37:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T08:55:00Z,2019-10-05,0.030000000000000002,-1.1111111111111112
Middlebury,2019-10-05T09:15:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T09:35:00Z,2019-10-05,0.030000000000000002,0
Middlebury,2019-10-05T09:59:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T10:16:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T10:36:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T10:56:00Z,2019-10-05,0.030000000000000002,-0.5555555555555556
Middlebury,2019-10-05T11:15:00Z,2019-10-05,0.030000000000000002,0.5555555555555556
Middlebury,2019-10-05T11:37:00Z,2019-10-05,0.030000000000000002,1.1111111111111112
Middlebury,2019-10-05T11:55:00Z,2019-10-05,0.030000000000000002,2.2222222222222223
Middlebury,2019-10-05T12:15:00Z,2019-10-05,0.030000000000000002,3.333333333333333
Middlebury,2019-10-05T12:16:00Z,2019-10-05,0.030000000000000002,3.333333333333333
Middlebury,2019-10-05T12:35:00Z,2019-10-05,0.030000000000000002,4.444444444444445
Middlebury,2019-10-05T12:36:00Z,2019-10-05,0.030000000000000002,4.444444444444445
Middlebury,2019-10-05T12:59:00Z,2019-10-05,0.030000000000000002,5.555555555555555
Middlebury,2019-10-05T13:17:00Z,2019-10-05,0.030000000000000002,6.666666666666666
Middlebury,2019-10-05T13:35:00Z,2019-10-05,0.030000000000000002,6.666666666666666
Middlebury,2019-10-05T13:56:00Z,2019-10-05,0.030000000000000002,7.777777777777778
Middlebury,2019-10-05T14:15:00Z,2019-10-05,0.030000000000000002,8.333333333333334
Middlebury,2019-10-05T14:19:00Z,2019-10-05,0.030000000000000002,8.333333333333334
Middlebury,2019-10-05T14:37:00Z,2019-10-05,0.030000000000000002,8.88888888888889
Middlebury,2019-10-05T14:55:00Z,2019-10-05,0.030000000000000002,8.88888888888889
Middlebury,2019-10-05T15:15:00Z,2019-10-05,0.030000000000000002,9.444444444444445
Middlebury,2019-10-05T15:16:00Z,2019-10-05,0.030000000000000002,10
Middlebury,2019-10-05T15:35:00Z,2019-10-05,0.030000000000000002,10
Middlebury,2019-10-05T15:36:00Z,2019-10-05,0.030000000000000002,10
Middlebury,2019-10-05T15:58:00Z,2019-10-05,0.030000000000000002,10.555555555555555
Middlebury,2019-10-05T16:17:00Z,2019-10-05,0.030000000000000002,10.555555555555555
Middlebury,2019-10-05T16:36:00Z,2019-10-05,0.030000000000000002,11.11111111111111
Middlebury,2019-10-05T16:55:00Z,2019-10-05,0.030000000000000002,11.11111111111111
Middlebury,2019-10-05T17:15:00Z,2019-10-05,0.030000000000000002,11.11111111111111
Middlebury,2019-10-05T17:20:00Z,2019-10-05,0.030000000000000002,11.666666666666666
Middlebury,2019-10-05T17:37:00Z,2019-10-05,0.030000000000000002,11.666666666666666
Middlebury,2019-10-05T17:55:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T18:15:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T18:16:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T18:35:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T18:39:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T18:57:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T19:15:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T19:35:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T19:36:00Z,2019-10-05,0.030000000000000002,12.222222222222221
Middlebury,2019-10-05T19:59:00Z,2019-10-05,0.030000000000000002,11.666666666666666
Middlebury,2019-10-05T20:17:00Z,2019-10-05,0.030000000000000002,11.666666666666666
Middlebury,2019-10-05T20:36:00Z,2019-10-05,0.030000000000000002,11.666666666666666
Middlebury,2019-10-05T20:56:00Z,2019-10-05,0.030000000000000002,8.88888888888889
Middlebury,2019-10-05T21:15:00Z,2019-10-05,0.030000000000000002,7.777777777777778
Middlebury,2019-10-05T21:16:00Z,2019-10-05,0.030000000000000002,7.777777777777778
Middlebury,2019-10-05T21:38:00Z,2019-10-05,0.030000000000000002,6.666666666666666
Middlebury,2019-10-05T21:56:00Z,2019-10-05,0.030000000000000002,6.111111111111111
Middlebury,2019-10-05T22:16:00Z,2019-10-05,0.030000000000000002,5
Middlebury,2019-10-05T22:35:00Z,2019-10-05,0.030000000000000002,5.555555555555555
Middlebury,2019-10-05T22:59:00Z,2019-10-05,0.030000000000000002,5.555555555555555
Middlebury,2019-10-05T23:17:00Z,2019-10-05,0.030000000000000002,5.555555555555555
Middlebury,2019-10-05T23:35:00Z,2019-10-05,0.030000000000000002,6.111111111111111
Middlebury,2019-10-05T23:56:00Z,2019-10-05,0.030000000000000002,5.555555555555555
Middlebury,2019-10-06T00:15:00Z,2019-10-05,0.030000000000000002,5
Middlebury,2019-10-06T00:16:00Z,2019-10-05,0.030000000000000002,5
Middlebury,2019-10-06T00:38:00Z,2019-10-05,0.030000000000000002,5.555555555555555
Middlebury,2019-10-06T00:56:00Z,2019-10-05,0.030000000000000002,6.666666666666666
Middlebury,2019-10-06T01:15:00Z,2019-10-05,0.030000000000000002,6.111111111111111
Middlebury,2019-10-06T01:16:00Z,2019-10-05,0.030000000000000002,6.111111111111111
Middlebury,2019-10-06T01:35:00Z,2019-10-05,0.030000000000000002,3.888888888888889
Middlebury,2019-10-06T01:55:00Z,2019-10-05,0.030000000000000002,3.333333333333333
Middlebury,2019-10-06T02:18:00Z,2019-10-05,0.030000000000000002,3.333333333333333
Middlebury,2019-10-06T02:35:00Z,2019-10-05,0.030000000000000002,2.7777777777777777
Middlebury,2019-10-06T02:56:00Z,2019-10-05,0.030000000000000002,2.2222222222222223
Middlebury,2019-10-06T03:15:00Z,2019-10-05,0.030000000000000002,2.7777777777777777
Middlebury,2019-10-06T03:39:00Z,2019-10-05,0.030000000000000002,2.2222222222222223
Middlebury,2019-10-06T03:57:00Z,2019-10-05,0.030000000000000002,3.333333333333333
Middlebury,2019-10-06T04:16:00Z,2019-10-06,0.030000000000000002,6.111111111111111
Middlebury,2019-10-06T04:35:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T04:36:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T04:55:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T05:17:00Z,2019-10-06,0.030000000000000002,7.777777777777778
Middlebury,2019-10-06T05:36:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T05:55:00Z,2019-10-06,0.030000000000000002,7.777777777777778
Middlebury,2019-10-06T06:15:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T06:20:00Z,2019-10-06,0.030000000000000002,7.777777777777778
Middlebury,2019-10-06T06:37:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T06:56:00Z,2019-10-06,0.030000000000000002,7.222222222222222
Middlebury,2019-10-06T07:15:00Z,2019-10-06,0.030000000000000002,7.777777777777778
Middlebury,2019-10-06T07:35:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T07:36:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T07:58:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T08:17:00Z,2019-10-06,0.030000000000000002,7.777777777777778
Middlebury,2019-10-06T08:35:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T08:56:00Z,2019-10-06,0.030000000000000002,8.88888888888889
Middlebury,2019-10-06T09:15:00Z,2019-10-06,0.030000000000000002,8.88888888888889
Middlebury,2019-10-06T09:38:00Z,2019-10-06,0.030000000000000002,10
Middlebury,2019-10-06T09:56:00Z,2019-10-06,0.030000000000000002,10
Middlebury,2019-10-06T10:15:00Z,2019-10-06,0.030000000000000002,10
Middlebury,2019-10-06T10:16:00Z,2019-10-06,0.030000000000000002,10
Middlebury,2019-10-06T10:35:00Z,2019-10-06,0.030000000000000002,10.555555555555555
Middlebury,2019-10-06T10:36:00Z,2019-10-06,0.030000000000000002,10.555555555555555
Middlebury,2019-10-06T10:59:00Z,2019-10-06,0.030000000000000002,10.555555555555555
Middlebury,2019-10-06T11:17:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T11:35:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T11:36:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T11:55:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T12:15:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T12:19:00Z,2019-10-06,0.030000000000000002,8.333333333333334
Middlebury,2019-10-06T12:38:00Z,2019-10-06,0.030000000000000002,8.88888888888889
Middlebury,2019-10-06T12:56:00Z,2019-10-06,0.030000000000000002,8.88888888888889
Middlebury,2019-10-06T13:15:00Z,2019-10-06,0.030000000000000002,8.88888888888889
Middlebury,2019-10-06T13:16:00Z,2019-10-06,0.030000000000000002,8.88888888888889
Middlebury,2019-10-06T13:35:00Z,2019-10-06,0.030000000000000002,9.444444444444445
Middlebury,2019-10-06T13:59:00Z,2019-10-06,0.030000000000000002,9.444444444444445
Middlebury,2019-10-06T14:17:00Z,2019-10-06,0.030000000000000002,10.555555555555555
Middlebury,2019-10-06T14:35:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T14:55:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T15:15:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T15:38:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T15:56:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T16:15:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T16:16:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T16:35:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T16:36:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T16:58:00Z,2019-10-06,0.030000000000000002,12.222222222222221
Middlebury,2019-10-06T17:16:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T17:35:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T17:36:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T17:56:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T18:15:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T18:20:00Z,2019-10-06,0.030000000000000002,12.777777777777777
Middlebury,2019-10-06T18:37:00Z,2019-10-06,0.030000000000000002,13.88888888888889
Middlebury,2019-10-06T18:55:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T19:15:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T19:16:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T19:35:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T19:36:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T19:59:00Z,2019-10-06,0.030000000000000002,13.88888888888889
Middlebury,2019-10-06T20:16:00Z,2019-10-06,0.030000000000000002,13.333333333333332
Middlebury,2019-10-06T20:35:00Z,2019-10-06,0.030000000000000002,13.88888888888889
Middlebury,2019-10-06T20:56:00Z,2019-10-06,0.030000000000000002,15
Middlebury,2019-10-06T21:15:00Z,2019-10-06,0.030000000000000002,15.555555555555555
Middlebury,2019-10-06T21:38:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T21:55:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T22:15:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T22:16:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T22:35:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T22:36:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T22:58:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-06T23:16:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-06T23:36:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-06T23:56:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T00:15:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T00:19:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T00:37:00Z,2019-10-06,0.030000000000000002,15.555555555555555
Middlebury,2019-10-07T00:55:00Z,2019-10-06,0.030000000000000002,15.555555555555555
Middlebury,2019-10-07T01:15:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T01:16:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T01:35:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T01:36:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T01:58:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T02:16:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T02:36:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T02:56:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T03:15:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T03:19:00Z,2019-10-06,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T03:37:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T03:55:00Z,2019-10-06,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T04:15:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T04:16:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T04:35:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T04:36:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T04:59:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T05:17:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T05:36:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T05:56:00Z,2019-10-07,0.030000000000000002,16.666666666666668
Middlebury,2019-10-07T06:15:00Z,2019-10-07,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T06:37:00Z,2019-10-07,0.10999999999999999,16.11111111111111
Middlebury,2019-10-07T06:55:00Z,2019-10-07,0.12000000000000001,16.11111111111111
Middlebury,2019-10-07T07:15:00Z,2019-10-07,0.030000000000000002,16.11111111111111
Middlebury,2019-10-07T07:35:00Z,2019-10-07,0.19,15.555555555555555
Middlebury,2019-10-07T07:36:00Z,2019-10-07,0.19,15.555555555555555
Middlebury,2019-10-07T07:59:00Z,2019-10-07,0.35,15.555555555555555
Middlebury,2019-10-07T08:16:00Z,2019-10-07,0.09,15.555555555555555
Middlebury,2019-10-07T08:36:00Z,2019-10-07,0.19,15.555555555555555
Middlebury,2019-10-07T08:56:00Z,2019-10-07,0.26,15.555555555555555
Middlebury,2019-10-07T09:15:00Z,2019-10-07,0.05,15.555555555555555
Middlebury,2019-10-07T09:19:00Z,2019-10-07,0.060000000000000005,15.555555555555555
Middlebury,2019-10-07T09:37:00Z,2019-10-07,0.16,15.555555555555555
Middlebury,2019-10-07T09:55:00Z,2019-10-07,0.24000000000000002,15.555555555555555
Middlebury,2019-10-07T10:15:00Z,2019-10-07,0.09,15.555555555555555
Middlebury,2019-10-07T10:16:00Z,2019-10-07,0.1,15.555555555555555
Middlebury,2019-10-07T10:35:00Z,2019-10-07,0.19,14.444444444444445
Middlebury,2019-10-07T10:58:00Z,2019-10-07,0.21999999999999997,13.88888888888889
Middlebury,2019-10-07T11:16:00Z,2019-10-07,0.12000000000000001,13.88888888888889
Middlebury,2019-10-07T11:35:00Z,2019-10-07,0.02,13.333333333333332
Middlebury,2019-10-07T11:56:00Z,2019-10-07,0.07,13.333333333333332
Middlebury,2019-10-07T12:18:00Z,2019-10-07,0.02,13.333333333333332
Middlebury,2019-10-07T12:36:00Z,2019-10-07,0.05,13.333333333333332
Middlebury,2019-10-07T12:56:00Z,2019-10-07,0.07,13.333333333333332
Middlebury,2019-10-07T13:15:00Z,2019-10-07,0.030000000000000002,13.333333333333332
Middlebury,2019-10-07T13:16:00Z,2019-10-07,0.030000000000000002,13.333333333333332
Middlebury,2019-10-07T13:35:00Z,2019-10-07,0.08,13.333333333333332
Middlebury,2019-10-07T13:58:00Z,2019-10-07,0.14,13.333333333333332
Middlebury,2019-10-07T14:15:00Z,2019-10-07,0.01,13.333333333333332
Middlebury,2019-10-07T14:35:00Z,2019-10-07,0.030000000000000002,13.333333333333332
Middlebury,2019-10-07T14:36:00Z,2019-10-07,0.030000000000000002,13.333333333333332
Middlebury,2019-10-07T14:56:00Z,2019-10-07,0.060000000000000005,13.333333333333332
Middlebury,2019-10-07T15:18:00Z,2019-10-07,0.030000000000000002,13.88888888888889
Middlebury,2019-10-07T15:37:00Z,2019-10-07,0.060000000000000005,13.88888888888889
Middlebury,2019-10-07T15:56:00Z,2019-10-07,0.08,13.88888888888889
Middlebury,2019-10-07T16:15:00Z,2019-10-07,0.01,13.88888888888889
Middlebury,2019-10-07T16:16:00Z,2019-10-07,0.01,13.88888888888889
Middlebury,2019-10-07T16:35:00Z,2019-10-07,0.030000000000000002,13.333333333333332
Middlebury,2019-10-07T16:40:00Z,2019-10-07,0.04,13.88888888888889
Middlebury,2019-10-07T16:57:00Z,2019-10-07,0.060000000000000005,13.333333333333332
Middlebury,2019-10-07T17:15:00Z,2019-10-07,0.02,13.88888888888889
Middlebury,2019-10-07T17:35:00Z,2019-10-07,0.05,13.333333333333332
Middlebury,2019-10-07T17:36:00Z,2019-10-07,0.05,13.333333333333332
Middlebury,2019-10-07T17:56:00Z,2019-10-07,0.09,13.88888888888889
Middlebury,2019-10-07T18:18:00Z,2019-10-07,0.04,13.88888888888889
Middlebury,2019-10-07T18:36:00Z,2019-10-07,0.060000000000000005,13.88888888888889
Middlebury,2019-10-07T18:56:00Z,2019-10-07,0.08,13.88888888888889
Middlebury,2019-10-07T19:15:00Z,2019-10-07,0.01,13.333333333333332
Middlebury,2019-10-07T19:16:00Z,2019-10-07,0.01,13.333333333333332
Middlebury,2019-10-07T19:35:00Z,2019-10-07,0.02,13.333333333333332
Middlebury,2019-10-07T19:39:00Z,2019-10-07,0.02,13.333333333333332
Middlebury,2019-10-07T19:57:00Z,2019-10-07,0.030000000000000002,13.333333333333332
Middlebury,2019-10-07T20:15:00Z,2019-10-07,0.02,13.333333333333332
Middlebury,2019-10-07T20:35:00Z,2019-10-07,0.01,13.333333333333332
Middlebury,2019-10-07T20:36:00Z,2019-10-07,0.01,13.333333333333332
Middlebury,2019-10-07T20:56:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T21:18:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T21:36:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T21:56:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T22:15:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T22:16:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T22:35:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-07T22:39:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-07T22:57:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-07T23:15:00Z,2019-10-07,0.01,12.777777777777777
Middlebury,2019-10-07T23:35:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-07T23:36:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-07T23:56:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T00:18:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T00:37:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T00:55:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T01:15:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T01:16:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T01:35:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T01:58:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T02:15:00Z,2019-10-07,0.01,12.222222222222221
Middlebury,2019-10-08T02:35:00Z,2019-10-07,0.01,11.666666666666666
Middlebury,2019-10-08T02:36:00Z,2019-10-07,0.01,11.666666666666666
Middlebury,2019-10-08T02:56:00Z,2019-10-07,0.01,11.666666666666666
Middlebury,2019-10-08T03:18:00Z,2019-10-07,0.01,11.11111111111111
Middlebury,2019-10-08T03:36:00Z,2019-10-07,0.01,11.11111111111111
Middlebury,2019-10-08T03:56:00Z,2019-10-07,0.01,11.11111111111111
Middlebury,2019-10-08T04:15:00Z,2019-10-08,0.01,10.555555555555555
Middlebury,2019-10-08T04:16:00Z,2019-10-08,0.01,10.555555555555555
Middlebury,2019-10-08T04:35:00Z,2019-10-08,0.01,10.555555555555555
Middlebury,2019-10-08T04:39:00Z,2019-10-08,0.01,10.555555555555555
Middlebury,2019-10-08T04:57:00Z,2019-10-08,0.01,10.555555555555555
Middlebury,2019-10-08T05:16:00Z,2019-10-08,0.01,10
Middlebury,2019-10-08T05:35:00Z,2019-10-08,0.01,10
Middlebury,2019-10-08T05:36:00Z,2019-10-08,0.01,10
Middlebury,2019-10-08T05:56:00Z,2019-10-08,0.01,9.444444444444445
Middlebury,2019-10-08T06:19:00Z,2019-10-08,0.01,9.444444444444445
Middlebury,2019-10-08T06:37:00Z,2019-10-08,0.01,9.444444444444445
Middlebury,2019-10-08T06:55:00Z,2019-10-08,0.01,9.444444444444445
Middlebury,2019-10-08T07:15:00Z,2019-10-08,0.01,9.444444444444445
Middlebury,2019-10-08T07:16:00Z,2019-10-08,0.01,8.88888888888889
Middlebury,2019-10-08T07:35:00Z,2019-10-08,0.01,8.88888888888889
Middlebury,2019-10-08T07:39:00Z,2019-10-08,0.01,8.88888888888889
Middlebury,2019-10-08T07:57:00Z,2019-10-08,0.01,8.88888888888889
Middlebury,2019-10-08T08:15:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T08:35:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T08:36:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T08:56:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T09:18:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T09:36:00Z,2019-10-08,0.01,7.222222222222222
Middlebury,2019-10-08T09:56:00Z,2019-10-08,0.01,7.222222222222222
Middlebury,2019-10-08T10:15:00Z,2019-10-08,0.01,7.777777777777778
Middlebury,2019-10-08T10:16:00Z,2019-10-08,0.01,7.777777777777778
Middlebury,2019-10-08T10:35:00Z,2019-10-08,0.01,6.666666666666666
Middlebury,2019-10-08T10:58:00Z,2019-10-08,0.01,6.666666666666666
Middlebury,2019-10-08T11:15:00Z,2019-10-08,0.01,7.222222222222222
Middlebury,2019-10-08T11:35:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T11:36:00Z,2019-10-08,0.01,8.333333333333334
Middlebury,2019-10-08T11:56:00Z,2019-10-08,0.01,8.88888888888889
Middlebury,2019-10-08T12:18:00Z,2019-10-08,0.01,9.444444444444445
Middlebury,2019-10-08T12:36:00Z,2019-10-08,0.01,10.555555555555555
Middlebury,2019-10-08T12:56:00Z,2019-10-08,0.01,11.666666666666666
Middlebury,2019-10-08T13:15:00Z,2019-10-08,0.01,12.777777777777777
Middlebury,2019-10-08T13:16:00Z,2019-10-08,0.01,12.777777777777777
Middlebury,2019-10-08T13:35:00Z,2019-10-08,0.01,12.777777777777777
Middlebury,2019-10-08T13:39:00Z,2019-10-08,0.01,12.777777777777777
Middlebury,2019-10-08T13:58:00Z,2019-10-08,0.01,13.333333333333332
Middlebury,2019-10-08T14:16:00Z,2019-10-08,0.01,13.88888888888889
Middlebury,2019-10-08T14:35:00Z,2019-10-08,0.01,13.88888888888889
Middlebury,2019-10-08T14:36:00Z,2019-10-08,0.01,13.88888888888889
Middlebury,2019-10-08T14:56:00Z,2019-10-08,0.01,13.88888888888889
Middlebury,2019-10-08T15:18:00Z,2019-10-08,0.01,14.444444444444445
Middlebury,2019-10-08T15:36:00Z,2019-10-08,0.01,14.444444444444445
Middlebury,2019-10-08T15:56:00Z,2019-10-08,0.01,15
Middlebury,2019-10-08T16:15:00Z,2019-10-08,0.01,15
Middlebury,2019-10-08T16:16:00Z,2019-10-08,0.01,15
